locusId	Feature
H16_RS27685	PF00356.21
H16_RS18330	PF00753.27
H16_RS34425	PF00753.27
H16_RS17870	PF00753.27
H16_RS00920	PF00753.27
H16_RS00790	PF00753.27
H16_RS24665	PF00753.27
H16_RS19060	PF00753.27
H16_RS21385	PF00753.27
H16_RS09885	PF00753.27
PHG390	PF00753.27
H16_RS26655	PF00753.27
H16_RS18090	PF00753.27
H16_RS26440	PF00753.27
H16_RS05985	PF00753.27
H16_RS12310	PF00753.27
H16_RS10085	PF00753.27
PHG226	PF00753.27
H16_RS10645	PF00753.27
H16_RS05840	PF00753.27
H16_RS22960	PF00753.27
H16_RS24035	PF00753.27
H16_RS23990	PF00753.27
H16_RS04230	PF00753.27
H16_RS35175	PF00753.27
H16_RS24020	PF12706.7
H16_RS10645	PF12706.7
H16_RS05985	PF12706.7
H16_RS23640	PF12706.7
H16_RS10085	PF12706.7
PHG226	PF12706.7
H16_RS19060	PF12706.7
H16_RS10645	PF13483.6
H16_RS18090	PF14597.6
PHG226	PF16661.5
H16_RS10085	PF16661.5
H16_RS19175	PF02652.14
H16_RS13265	PF02652.14
H16_RS23970	PF10282.9
H16_RS11700	PF10282.9
H16_RS25260	PF10282.9
H16_RS18415	PF02264.15
H16_RS00600	PF03746.16
H16_RS24595	PF13385.6
H16_RS03965	PF06305.11
PHG326	PF14354.6
H16_RS03100	PF02450.15
H16_RS05095	PF18306.1
H16_RS13670	PF18306.1
H16_RS13115	PF02866.18
H16_RS13115	PF00056.23
H16_RS10795	PF00056.23
H16_RS20415	PF02615.14
H16_RS23455	PF02615.14
H16_RS03295	PF02615.14
H16_RS06235	PF02615.14
H16_RS03630	PF04011.12
H16_RS12740	PF06421.12
H16_RS05175	PF08502.10
H16_RS19130	PF08502.10
H16_RS06965	PF03588.14
H16_RS11400	PF01726.16
H16_RS14880	PF01790.18
H16_RS00585	PF16881.5
H16_RS02705	PF00549.19
H16_RS02710	PF00549.19
H16_RS17730	PF02900.18
H16_RS30445	PF13298.6
H16_RS31415	PF02834.16
H16_RS00205	PF10613.9
H16_RS03825	PF10613.9
H16_RS30785	PF10613.9
H16_RS04355	PF03583.14
H16_RS06570	PF03280.14
H16_RS07450	PF00657.22
H16_RS31230	PF00657.22
H16_RS10595	PF00657.22
H16_RS31230	PF13472.6
H16_RS07450	PF13472.6
H16_RS10595	PF13472.6
H16_RS26760	PF17186.4
H16_RS17200	PF03640.15
H16_RS05980	PF06804.11
H16_RS10610	PF03180.14
H16_RS04030	PF03180.14
H16_RS26100	PF03180.14
H16_RS29855	PF03180.14
H16_RS20215	PF03180.14
H16_RS23325	PF03279.13
H16_RS01110	PF03279.13
H16_RS01115	PF03279.13
H16_RS27030	PF03279.13
H16_RS05735	PF01451.21
H16_RS18840	PF01451.21
H16_RS10895	PF01451.21
H16_RS10900	PF01451.21
H16_RS03745	PF03548.15
H16_RS27035	PF03548.15
H16_RS04135	PF17131.4
H16_RS22100	PF17131.4
H16_RS01845	PF03550.14
H16_RS07375	PF05362.13
H16_RS07375	PF02190.16
H16_RS01870	PF02190.16
H16_RS14410	PF03706.13
H16_RS29565	PF03706.13
H16_RS29845	PF03706.13
H16_RS30190	PF13036.6
H16_RS29705	PF13036.6
H16_RS12530	PF07007.12
H16_RS01915	PF06835.13
H16_RS02525	PF04453.14
H16_RS15660	PF04390.12
H16_RS14915	PF03739.14
H16_RS14910	PF03739.14
H16_RS10190	PF02684.15
H16_RS16280	PF03331.13
H16_RS10205	PF04613.14
H16_RS02995	PF02606.14
H16_RS09925	PF04970.13
H16_RS09115	PF04970.13
H16_RS00225	PF04970.13
H16_RS13345	PF04970.13
H16_RS15450	PF03788.14
H16_RS15455	PF04172.16
H16_RS06905	PF02589.15
H16_RS19180	PF02589.15
H16_RS12885	PF02589.15
H16_RS19185	PF02589.15
H16_RS30275	PF12893.7
H16_RS14195	PF00677.17
H16_RS19240	PF00206.20
H16_RS14580	PF00206.20
H16_RS15590	PF00206.20
H16_RS30135	PF00206.20
H16_RS12100	PF00206.20
H16_RS15045	PF00221.19
H16_RS04245	PF05834.12
H16_RS27980	PF05834.12
H16_RS12255	PF01810.18
H16_RS03330	PF01810.18
H16_RS01945	PF01810.18
H16_RS18425	PF01810.18
H16_RS28525	PF01810.18
H16_RS01520	PF01810.18
H16_RS31410	PF01810.18
H16_RS28640	PF01810.18
H16_RS13260	PF01810.18
H16_RS16155	PF01810.18
H16_RS13230	PF01810.18
H16_RS05095	PF03641.14
H16_RS13670	PF03641.14
H16_RS05170	PF01476.20
H16_RS18480	PF01476.20
H16_RS12305	PF01476.20
H16_RS05810	PF01476.20
H16_RS11865	PF01476.20
H16_RS29675	PF01476.20
H16_RS15515	PF03466.20
H16_RS29990	PF03466.20
H16_RS12095	PF03466.20
H16_RS01045	PF03466.20
H16_RS11095	PF03466.20
H16_RS20425	PF03466.20
H16_RS25680	PF03466.20
H16_RS18500	PF03466.20
H16_RS04420	PF03466.20
H16_RS19040	PF03466.20
H16_RS16795	PF03466.20
H16_RS27245	PF03466.20
H16_RS05935	PF03466.20
H16_RS28230	PF03466.20
H16_RS30055	PF03466.20
H16_RS11175	PF03466.20
H16_RS20865	PF03466.20
H16_RS27660	PF03466.20
H16_RS19155	PF03466.20
PHG401	PF03466.20
H16_RS25235	PF03466.20
H16_RS31225	PF03466.20
H16_RS23585	PF03466.20
H16_RS30220	PF03466.20
H16_RS28650	PF03466.20
H16_RS26245	PF03466.20
H16_RS22270	PF03466.20
H16_RS10670	PF03466.20
H16_RS12655	PF03466.20
H16_RS07840	PF03466.20
H16_RS02960	PF03466.20
H16_RS26980	PF03466.20
H16_RS08900	PF03466.20
H16_RS22545	PF03466.20
H16_RS29510	PF03466.20
H16_RS28655	PF03466.20
H16_RS21135	PF03466.20
H16_RS10855	PF03466.20
H16_RS24580	PF03466.20
H16_RS24315	PF03466.20
H16_RS19785	PF03466.20
H16_RS14885	PF03466.20
H16_RS28415	PF03466.20
H16_RS20680	PF03466.20
H16_RS21300	PF03466.20
H16_RS17940	PF03466.20
H16_RS25125	PF03466.20
H16_RS09795	PF03466.20
H16_RS07415	PF03466.20
H16_RS08425	PF03466.20
H16_RS22160	PF03466.20
H16_RS25935	PF03466.20
H16_RS27805	PF03466.20
H16_RS26615	PF03466.20
H16_RS12350	PF03466.20
H16_RS06760	PF03466.20
H16_RS25575	PF03466.20
H16_RS20915	PF03466.20
H16_RS20245	PF03466.20
H16_RS28275	PF03466.20
H16_RS11930	PF03466.20
H16_RS31340	PF03466.20
H16_RS27410	PF03466.20
H16_RS35270	PF03466.20
H16_RS06915	PF03466.20
H16_RS02405	PF03466.20
H16_RS22885	PF03466.20
H16_RS19245	PF03466.20
H16_RS14960	PF03466.20
H16_RS06125	PF03466.20
H16_RS16835	PF03466.20
H16_RS03810	PF03466.20
H16_RS08495	PF03466.20
H16_RS08190	PF03466.20
H16_RS00570	PF03466.20
PHG389	PF03466.20
H16_RS30170	PF03466.20
H16_RS03115	PF03466.20
H16_RS27240	PF03466.20
H16_RS20370	PF03466.20
H16_RS28340	PF03466.20
H16_RS21400	PF03466.20
H16_RS13790	PF03466.20
H16_RS19575	PF03466.20
H16_RS21810	PF03466.20
H16_RS05520	PF03466.20
H16_RS19340	PF03466.20
H16_RS24855	PF03466.20
H16_RS21150	PF03466.20
H16_RS18230	PF03466.20
H16_RS21020	PF03466.20
H16_RS19220	PF03466.20
H16_RS26065	PF03466.20
H16_RS20435	PF03466.20
H16_RS21175	PF03466.20
H16_RS15985	PF03466.20
H16_RS05525	PF03466.20
H16_RS29265	PF03466.20
H16_RS09450	PF03466.20
H16_RS16715	PF03466.20
H16_RS19800	PF03466.20
H16_RS15420	PF03466.20
H16_RS22920	PF03466.20
H16_RS22965	PF03466.20
H16_RS30150	PF03466.20
H16_RS25420	PF03466.20
H16_RS21825	PF03466.20
H16_RS31010	PF03466.20
H16_RS29040	PF03466.20
H16_RS23615	PF03466.20
H16_RS31245	PF03466.20
H16_RS30855	PF03466.20
H16_RS28755	PF03466.20
H16_RS00455	PF03466.20
H16_RS19755	PF03466.20
H16_RS25085	PF03466.20
H16_RS23095	PF03466.20
H16_RS30270	PF03466.20
H16_RS18300	PF03466.20
H16_RS23295	PF03466.20
H16_RS14285	PF03466.20
H16_RS21370	PF03466.20
H16_RS25770	PF03466.20
H16_RS18965	PF03466.20
H16_RS10415	PF03466.20
H16_RS31140	PF03466.20
H16_RS15920	PF03466.20
H16_RS01295	PF03466.20
H16_RS07885	PF03466.20
H16_RS09475	PF03466.20
H16_RS13550	PF03466.20
H16_RS26330	PF03466.20
H16_RS02870	PF03466.20
H16_RS08130	PF03466.20
H16_RS09610	PF03466.20
H16_RS31405	PF03466.20
H16_RS27970	PF03466.20
H16_RS08665	PF03466.20
H16_RS20445	PF03466.20
H16_RS21760	PF03466.20
H16_RS05430	PF03466.20
H16_RS03610	PF03466.20
H16_RS08800	PF03466.20
H16_RS13850	PF03466.20
H16_RS27555	PF03466.20
H16_RS08260	PF03466.20
H16_RS16070	PF03466.20
H16_RS23060	PF03466.20
H16_RS05060	PF03466.20
H16_RS13520	PF03466.20
H16_RS02320	PF03466.20
H16_RS10700	PF03466.20
H16_RS15875	PF03466.20
H16_RS29635	PF03466.20
H16_RS00420	PF03466.20
H16_RS31150	PF03466.20
H16_RS00995	PF03466.20
H16_RS15690	PF03466.20
H16_RS21360	PF03466.20
H16_RS20390	PF03466.20
H16_RS27500	PF03466.20
H16_RS23735	PF03466.20
H16_RS20235	PF03466.20
H16_RS21615	PF03466.20
H16_RS10625	PF03466.20
H16_RS10955	PF03466.20
H16_RS34575	PF03466.20
H16_RS29105	PF03466.20
H16_RS08875	PF03466.20
H16_RS13190	PF03466.20
H16_RS15110	PF02401.18
H16_RS29540	PF02401.18
H16_RS16905	PF04397.15
H16_RS11160	PF04397.15
PHG160	PF13007.7
PHG142	PF13007.7
H16_RS10325	PF07687.14
H16_RS07220	PF07687.14
H16_RS21025	PF07687.14
H16_RS17900	PF07687.14
H16_RS24285	PF07687.14
H16_RS00335	PF07687.14
H16_RS21750	PF07687.14
H16_RS26070	PF07687.14
H16_RS07215	PF07687.14
H16_RS27490	PF07687.14
H16_RS21185	PF07687.14
H16_RS16445	PF07687.14
H16_RS28815	PF07687.14
H16_RS29055	PF07687.14
H16_RS07325	PF07687.14
H16_RS17905	PF07687.14
H16_RS07275	PF07687.14
H16_RS24240	PF07687.14
H16_RS05895	PF07476.11
H16_RS05825	PF12704.7
H16_RS26765	PF12704.7
H16_RS29400	PF12704.7
H16_RS29395	PF12704.7
H16_RS07710	PF01661.21
H16_RS04520	PF02545.14
H16_RS12815	PF02545.14
H16_RS09590	PF14437.6
H16_RS18960	PF14437.6
H16_RS22715	PF14437.6
H16_RS13560	PF14437.6
H16_RS14190	PF14437.6
H16_RS26505	PF18085.1
H16_RS15735	PF12434.8
H16_RS11085	PF01274.22
H16_RS04980	PF00390.19
H16_RS15735	PF00390.19
H16_RS15735	PF03949.15
H16_RS04980	PF03949.15
H16_RS26505	PF16657.5
H16_RS13535	PF16957.5
H16_RS09655	PF01232.23
H16_RS09655	PF08125.13
H16_RS09240	PF01050.18
H16_RS14480	PF01050.18
H16_RS11245	PF01575.19
H16_RS20545	PF01575.19
H16_RS05320	PF01575.19
H16_RS22065	PF01575.19
PHG397	PF01575.19
H16_RS20730	PF01575.19
H16_RS10760	PF01575.19
H16_RS20825	PF01575.19
H16_RS06395	PF01575.19
H16_RS08545	PF01575.19
H16_RS27575	PF01575.19
H16_RS05315	PF01575.19
H16_RS16825	PF01575.19
H16_RS20520	PF01575.19
H16_RS12110	PF01575.19
H16_RS06400	PF13452.6
H16_RS34260	PF13452.6
H16_RS08545	PF13452.6
H16_RS27575	PF13452.6
H16_RS12110	PF13452.6
H16_RS10760	PF13452.6
H16_RS22125	PF13452.6
H16_RS16825	PF13452.6
H16_RS11245	PF13452.6
H16_RS05315	PF13452.6
H16_RS20545	PF13452.6
H16_RS22065	PF13452.6
PHG397	PF13452.6
H16_RS20825	PF13452.6
H16_RS05320	PF13452.6
H16_RS22260	PF13452.6
H16_RS13890	PF01124.18
H16_RS27605	PF01124.18
H16_RS17025	PF01914.17
H16_RS08285	PF01047.22
H16_RS22725	PF01047.22
H16_RS11470	PF01047.22
H16_RS19520	PF01047.22
H16_RS06785	PF01047.22
H16_RS29115	PF01047.22
H16_RS21520	PF01047.22
H16_RS00350	PF01047.22
H16_RS16380	PF01047.22
H16_RS14020	PF01047.22
H16_RS26335	PF01047.22
H16_RS04615	PF01047.22
H16_RS02850	PF01047.22
H16_RS10385	PF01047.22
H16_RS06450	PF01047.22
H16_RS19540	PF01047.22
H16_RS22435	PF01047.22
H16_RS21195	PF01047.22
H16_RS31465	PF01047.22
H16_RS22465	PF01047.22
H16_RS14025	PF01047.22
H16_RS19590	PF01047.22
H16_RS03400	PF01047.22
PHG372	PF01047.22
H16_RS27205	PF01047.22
H16_RS22395	PF01047.22
H16_RS27890	PF01047.22
H16_RS24180	PF01047.22
H16_RS22475	PF01047.22
H16_RS26230	PF01047.22
H16_RS14020	PF12802.7
H16_RS00350	PF12802.7
H16_RS19590	PF12802.7
H16_RS29115	PF12802.7
H16_RS27205	PF12802.7
H16_RS27595	PF12802.7
H16_RS31465	PF12802.7
H16_RS11470	PF12802.7
H16_RS22725	PF12802.7
H16_RS04615	PF12802.7
H16_RS06785	PF12802.7
H16_RS26335	PF12802.7
H16_RS16380	PF12802.7
H16_RS19520	PF12802.7
H16_RS08285	PF12802.7
H16_RS02850	PF12802.7
H16_RS10385	PF12802.7
H16_RS22435	PF12802.7
H16_RS21195	PF12802.7
H16_RS21520	PF12802.7
H16_RS27890	PF12802.7
H16_RS19540	PF12802.7
H16_RS03400	PF12802.7
H16_RS28175	PF12802.7
H16_RS22465	PF12802.7
H16_RS26590	PF12802.7
H16_RS27850	PF12802.7
H16_RS18360	PF12802.7
H16_RS22395	PF12802.7
H16_RS27975	PF12802.7
H16_RS31395	PF12802.7
H16_RS06450	PF12802.7
H16_RS26190	PF12802.7
H16_RS24965	PF12802.7
H16_RS13690	PF12802.7
H16_RS06895	PF12802.7
H16_RS29380	PF12802.7
H16_RS09890	PF12802.7
PHG372	PF12802.7
H16_RS10680	PF05231.14
H16_RS03445	PF05231.14
H16_RS28565	PF07158.11
H16_RS28990	PF01554.18
H16_RS11990	PF01554.18
H16_RS16725	PF01554.18
PHG380	PF04014.18
H16_RS21610	PF04014.18
H16_RS28780	PF04014.18
H16_RS00220	PF12643.7
H16_RS27165	PF03621.13
H16_RS14860	PF05292.11
H16_RS14860	PF17408.2
H16_RS01560	PF00493.23
H16_RS07370	PF00493.23
H16_RS00970	PF00493.23
H16_RS19890	PF00015.21
H16_RS19895	PF00015.21
H16_RS31190	PF00015.21
H16_RS29300	PF00015.21
H16_RS28395	PF00015.21
H16_RS23950	PF00015.21
H16_RS19870	PF00015.21
H16_RS30165	PF00015.21
H16_RS11455	PF00015.21
H16_RS00250	PF00015.21
H16_RS03660	PF00015.21
H16_RS25010	PF00015.21
H16_RS28935	PF00015.21
H16_RS13195	PF00015.21
H16_RS00045	PF10117.9
H16_RS24900	PF04349.12
H16_RS27330	PF04349.12
H16_RS11700	PF06433.11
H16_RS27920	PF03308.16
H16_RS01375	PF03308.16
H16_RS16190	PF03308.16
H16_RS05405	PF03308.16
PHG275	PF03308.16
H16_RS00935	PF03308.16
H16_RS13485	PF03547.18
H16_RS02935	PF03547.18
H16_RS18310	PF00376.23
H16_RS18000	PF00376.23
H16_RS30285	PF00376.23
H16_RS00245	PF00376.23
H16_RS00795	PF00376.23
H16_RS06685	PF00376.23
H16_RS23260	PF00376.23
H16_RS00415	PF00376.23
H16_RS18310	PF09278.11
H16_RS23260	PF09278.11
H16_RS30285	PF09278.11
H16_RS18000	PF09278.11
H16_RS00245	PF09278.11
H16_RS00795	PF09278.11
H16_RS06685	PF13411.6
H16_RS00415	PF13411.6
H16_RS18310	PF13411.6
H16_RS18000	PF13411.6
H16_RS23260	PF13411.6
H16_RS00795	PF13411.6
H16_RS30285	PF13411.6
H16_RS00245	PF13411.6
H16_RS14350	PF03724.16
H16_RS20315	PF01676.18
H16_RS10920	PF01676.18
H16_RS26735	PF00149.28
H16_RS19705	PF00149.28
PHG181	PF00149.28
H16_RS16750	PF00149.28
H16_RS03505	PF00149.28
H16_RS05115	PF00149.28
H16_RS14505	PF00149.28
H16_RS06045	PF00149.28
H16_RS05115	PF12850.7
H16_RS03505	PF12850.7
H16_RS26735	PF12850.7
H16_RS06045	PF12850.7
H16_RS19705	PF12850.7
PHG181	PF12850.7
H16_RS16750	PF12850.7
H16_RS18695	PF10118.9
H16_RS33875	PF01420.19
H16_RS02965	PF08241.12
H16_RS21595	PF08241.12
H16_RS09345	PF08241.12
H16_RS29775	PF08241.12
H16_RS03900	PF08241.12
H16_RS01675	PF08241.12
H16_RS00240	PF08241.12
H16_RS02190	PF08241.12
H16_RS03600	PF08241.12
H16_RS00505	PF08241.12
H16_RS11080	PF08241.12
H16_RS13975	PF08241.12
H16_RS01030	PF08241.12
H16_RS05575	PF08241.12
H16_RS12315	PF08241.12
H16_RS02210	PF08241.12
H16_RS14335	PF08241.12
H16_RS05970	PF08241.12
H16_RS15835	PF08241.12
H16_RS14965	PF08241.12
H16_RS01800	PF08241.12
H16_RS10505	PF08241.12
H16_RS16660	PF08241.12
H16_RS00505	PF08242.12
H16_RS03900	PF08242.12
H16_RS00240	PF08242.12
H16_RS02965	PF08242.12
H16_RS05575	PF08242.12
H16_RS02190	PF08242.12
H16_RS01675	PF08242.12
H16_RS21595	PF08242.12
H16_RS11080	PF08242.12
H16_RS13975	PF08242.12
H16_RS29775	PF08242.12
H16_RS03600	PF08242.12
H16_RS01030	PF08242.12
H16_RS09345	PF08242.12
H16_RS01495	PF09445.10
H16_RS10330	PF09445.10
H16_RS16660	PF10294.9
H16_RS05575	PF12847.7
H16_RS31420	PF02870.15
H16_RS05575	PF00891.18
H16_RS02965	PF00891.18
H16_RS10440	PF12147.8
H16_RS14465	PF05050.12
H16_RS03900	PF13489.6
H16_RS02965	PF13489.6
H16_RS00505	PF13489.6
H16_RS21595	PF13489.6
H16_RS03600	PF13489.6
H16_RS02190	PF13489.6
H16_RS13975	PF13489.6
H16_RS15835	PF13489.6
H16_RS05575	PF13489.6
H16_RS00240	PF13489.6
H16_RS01030	PF13489.6
H16_RS29775	PF13489.6
H16_RS01675	PF13489.6
H16_RS05970	PF13489.6
H16_RS14335	PF13489.6
H16_RS11080	PF13489.6
H16_RS02210	PF13489.6
H16_RS01800	PF13578.6
H16_RS02965	PF13649.6
H16_RS00240	PF13649.6
H16_RS02190	PF13649.6
H16_RS21595	PF13649.6
H16_RS09345	PF13649.6
H16_RS11080	PF13649.6
H16_RS29775	PF13649.6
H16_RS00505	PF13649.6
H16_RS03900	PF13649.6
H16_RS01675	PF13649.6
H16_RS13975	PF13649.6
H16_RS05575	PF13649.6
H16_RS03600	PF13649.6
H16_RS14335	PF13649.6
H16_RS16660	PF13649.6
H16_RS01030	PF13649.6
H16_RS10330	PF13649.6
H16_RS01800	PF13649.6
H16_RS15835	PF13649.6
H16_RS14965	PF13649.6
H16_RS02210	PF13649.6
H16_RS05970	PF13649.6
H16_RS13145	PF13649.6
H16_RS30650	PF13649.6
H16_RS15570	PF13649.6
H16_RS10505	PF13649.6
H16_RS01495	PF13649.6
H16_RS01255	PF02636.17
H16_RS02965	PF03141.16
H16_RS29775	PF03141.16
H16_RS07355	PF05430.11
H16_RS00240	PF13847.6
H16_RS11080	PF13847.6
H16_RS02965	PF13847.6
H16_RS02190	PF13847.6
H16_RS05575	PF13847.6
H16_RS21595	PF13847.6
H16_RS03900	PF13847.6
H16_RS00505	PF13847.6
H16_RS16660	PF13847.6
H16_RS14335	PF13847.6
H16_RS15835	PF13847.6
H16_RS01030	PF13847.6
H16_RS01675	PF13847.6
H16_RS09345	PF13847.6
H16_RS04850	PF13847.6
H16_RS10330	PF13847.6
H16_RS29775	PF13847.6
H16_RS01800	PF13847.6
H16_RS13975	PF13847.6
H16_RS15160	PF13847.6
H16_RS01495	PF13847.6
H16_RS14965	PF13847.6
H16_RS04850	PF13679.6
H16_RS13450	PF10017.9
H16_RS14300	PF02390.17
H16_RS13145	PF02390.17
H16_RS05575	PF02390.17
H16_RS00240	PF02390.17
H16_RS16355	PF01795.19
H16_RS02190	PF05148.15
H16_RS15715	PF04452.14
H16_RS01495	PF10672.9
H16_RS18460	PF01189.17
H16_RS15160	PF01189.17
H16_RS26620	PF08267.12
H16_RS26620	PF01717.18
H16_RS01030	PF07021.12
H16_RS02965	PF07021.12
H16_RS03900	PF07021.12
H16_RS21595	PF07021.12
H16_RS01495	PF02475.16
H16_RS15835	PF02475.16
H16_RS00725	PF02965.17
H16_RS13705	PF07690.16
H16_RS23120	PF07690.16
H16_RS00320	PF07690.16
H16_RS30155	PF07690.16
H16_RS11485	PF07690.16
H16_RS28605	PF07690.16
H16_RS08640	PF07690.16
H16_RS00290	PF07690.16
H16_RS29120	PF07690.16
H16_RS24465	PF07690.16
H16_RS20175	PF07690.16
H16_RS24845	PF07690.16
H16_RS00345	PF07690.16
H16_RS08660	PF07690.16
H16_RS29330	PF07690.16
H16_RS07745	PF07690.16
H16_RS29190	PF07690.16
H16_RS03675	PF07690.16
H16_RS22895	PF07690.16
H16_RS08615	PF07690.16
H16_RS23730	PF07690.16
H16_RS04255	PF07690.16
H16_RS24610	PF07690.16
H16_RS22430	PF07690.16
H16_RS25705	PF07690.16
H16_RS28325	PF07690.16
H16_RS26455	PF07690.16
H16_RS10585	PF07690.16
H16_RS08105	PF07690.16
H16_RS04565	PF07690.16
H16_RS28690	PF07690.16
H16_RS24915	PF07690.16
H16_RS18545	PF07690.16
H16_RS20890	PF07690.16
H16_RS29995	PF07690.16
H16_RS01970	PF07690.16
PHG386	PF07690.16
H16_RS31315	PF07690.16
H16_RS24620	PF07690.16
PHG268	PF07690.16
H16_RS30005	PF07690.16
H16_RS27625	PF07690.16
H16_RS28095	PF07690.16
H16_RS22600	PF07690.16
H16_RS20360	PF07690.16
H16_RS20450	PF07690.16
H16_RS27525	PF07690.16
H16_RS22685	PF07690.16
H16_RS27290	PF07690.16
H16_RS12050	PF07690.16
H16_RS11050	PF07690.16
H16_RS08695	PF07690.16
H16_RS11155	PF07690.16
H16_RS27230	PF07690.16
H16_RS26130	PF07690.16
H16_RS07255	PF07690.16
H16_RS08450	PF07690.16
H16_RS24450	PF07690.16
H16_RS23710	PF07690.16
H16_RS26005	PF07690.16
H16_RS00130	PF07690.16
H16_RS13290	PF07690.16
H16_RS30175	PF07690.16
H16_RS28435	PF07690.16
H16_RS03615	PF07690.16
H16_RS18955	PF07690.16
H16_RS13965	PF07690.16
H16_RS26235	PF07690.16
H16_RS01060	PF07690.16
H16_RS29070	PF07690.16
H16_RS09430	PF07690.16
H16_RS24755	PF07690.16
H16_RS27985	PF07690.16
H16_RS19535	PF07690.16
H16_RS31515	PF07690.16
H16_RS22630	PF07690.16
H16_RS03435	PF07690.16
H16_RS01350	PF07690.16
H16_RS22345	PF07690.16
H16_RS15340	PF07690.16
H16_RS05925	PF07690.16
H16_RS10340	PF07690.16
H16_RS19570	PF07690.16
H16_RS22775	PF07690.16
H16_RS29045	PF07690.16
H16_RS02670	PF07690.16
H16_RS30975	PF07690.16
PHG123	PF07690.16
H16_RS17720	PF07690.16
H16_RS09460	PF07690.16
H16_RS08465	PF07690.16
H16_RS23235	PF07690.16
H16_RS06530	PF07690.16
H16_RS06545	PF07690.16
H16_RS17725	PF07690.16
H16_RS23880	PF07690.16
H16_RS06370	PF07690.16
H16_RS10555	PF07690.16
H16_RS23815	PF07690.16
PHG269	PF07690.16
H16_RS24760	PF07690.16
H16_RS30010	PF07690.16
H16_RS08140	PF07690.16
H16_RS13785	PF07690.16
H16_RS34565	PF07690.16
H16_RS06545	PF12832.7
H16_RS23815	PF12832.7
PHG386	PF12832.7
H16_RS28095	PF12832.7
H16_RS06370	PF13347.6
H16_RS15340	PF13347.6
H16_RS22630	PF13347.6
H16_RS10585	PF13347.6
H16_RS28435	PF13347.6
H16_RS20450	PF13347.6
H16_RS00290	PF13347.6
H16_RS03435	PF13347.6
H16_RS28435	PF05977.13
H16_RS31515	PF05977.13
H16_RS30975	PF05977.13
H16_RS13965	PF05977.13
H16_RS06530	PF05977.13
H16_RS13785	PF06779.14
H16_RS29995	PF06779.14
H16_RS23120	PF06779.14
H16_RS28325	PF06779.14
H16_RS22430	PF06779.14
H16_RS03675	PF06779.14
H16_RS30155	PF06779.14
H16_RS08105	PF06779.14
H16_RS25705	PF06779.14
H16_RS08450	PF06779.14
H16_RS22685	PF06779.14
H16_RS13705	PF06779.14
H16_RS08615	PF06779.14
H16_RS27525	PF06779.14
H16_RS23120	PF05631.14
H16_RS18355	PF01835.19
H16_RS02475	PF02142.22
H16_RS12250	PF02142.22
H16_RS04630	PF02142.22
H16_RS03785	PF12002.8
H16_RS22150	PF02308.16
PHG227	PF02308.16
H16_RS01560	PF01078.21
H16_RS21415	PF01078.21
H16_RS15215	PF01078.21
H16_RS07370	PF01078.21
H16_RS30425	PF01078.21
H16_RS12605	PF01078.21
PHG246	PF01078.21
H16_RS30315	PF01078.21
H16_RS10405	PF01078.21
H16_RS03560	PF01078.21
H16_RS26785	PF01078.21
H16_RS25665	PF01078.21
H16_RS02455	PF01078.21
H16_RS11240	PF01078.21
H16_RS03785	PF01078.21
H16_RS00970	PF01078.21
PHG425	PF01078.21
H16_RS30980	PF01078.21
H16_RS13360	PF01078.21
H16_RS03605	PF01078.21
H16_RS19090	PF01078.21
H16_RS30430	PF01078.21
H16_RS01560	PF13335.6
H16_RS28995	PF03707.16
PHG404	PF02426.16
H16_RS09805	PF02426.16
PHG384	PF02426.16
H16_RS26635	PF02426.16
PHG393	PF02426.16
H16_RS00400	PF03775.16
H16_RS00400	PF05209.13
H16_RS00390	PF03776.14
H16_RS18420	PF00230.20
H16_RS24155	PF06629.12
H16_RS18025	PF06629.12
H16_RS18325	PF06629.12
H16_RS18205	PF09140.11
H16_RS18740	PF09140.11
H16_RS14670	PF09140.11
H16_RS23550	PF09140.11
H16_RS28885	PF09140.11
H16_RS00395	PF09140.11
PHG374	PF09140.11
H16_RS18905	PF09140.11
H16_RS29580	PF04333.13
H16_RS17080	PF04333.13
H16_RS29570	PF05494.12
H16_RS17075	PF05494.12
H16_RS03375	PF02470.20
H16_RS17085	PF02470.20
H16_RS00630	PF02470.20
H16_RS17090	PF02405.16
H16_RS00640	PF02405.16
H16_RS12500	PF09864.9
H16_RS08865	PF07171.12
H16_RS27960	PF07171.12
H16_RS24405	PF07171.12
H16_RS16520	PF03562.17
H16_RS24860	PF17765.1
H16_RS02970	PF17765.1
H16_RS09520	PF03972.14
H16_RS22135	PF03972.14
H16_RS25925	PF03972.14
H16_RS25885	PF03972.14
PHG385	PF09448.10
H16_RS21430	PF02406.17
H16_RS22080	PF03176.15
H16_RS29575	PF03176.15
H16_RS04145	PF03176.15
H16_RS24330	PF03176.15
H16_RS27040	PF03176.15
H16_RS08815	PF03176.15
H16_RS18630	PF03176.15
H16_RS17980	PF03176.15
H16_RS10835	PF03176.15
H16_RS02885	PF03176.15
H16_RS15540	PF03176.15
H16_RS16735	PF03176.15
H16_RS14330	PF03176.15
H16_RS18560	PF03176.15
H16_RS28010	PF03176.15
H16_RS11795	PF01926.23
H16_RS16190	PF01926.23
H16_RS12720	PF01926.23
H16_RS00485	PF01926.23
H16_RS16615	PF01926.23
H16_RS11785	PF01926.23
H16_RS17220	PF01926.23
H16_RS19145	PF01926.23
H16_RS11525	PF01926.23
H16_RS06365	PF01926.23
